233.050000,362.000000,19.026298
233.150000,359.000000,18.947295
233.250000,413.000000,20.322401
233.350000,360.000000,18.973666
233.450000,399.000000,19.974984
233.550000,401.000000,20.024984
233.650000,402.000000,20.049938
233.750000,394.000000,19.849433
233.850000,391.000000,19.773720
233.950000,417.000000,20.420578
234.050000,427.000000,20.663978
234.150000,415.000000,20.371549
234.250000,414.000000,20.346990
234.350000,406.000000,20.149442
234.450000,396.000000,19.899749
234.550000,458.000000,21.400935
234.650000,419.000000,20.469489
234.750000,442.000000,21.023796
234.850000,447.000000,21.142375
234.950000,430.000000,20.736441
235.050000,437.000000,20.904545
235.150000,452.000000,21.260292
235.250000,439.000000,20.952327
235.350000,446.000000,21.118712
235.450000,472.000000,21.725561
235.550000,471.000000,21.702534
235.650000,491.000000,22.158520
235.750000,468.000000,21.633308
235.850000,464.000000,21.540659
235.950000,488.000000,22.090722
236.050000,492.000000,22.181073
236.150000,495.000000,22.248595
236.250000,492.000000,22.181073
236.350000,467.000000,21.610183
236.450000,487.000000,22.068076
236.550000,479.000000,21.886069
236.650000,524.000000,22.891046
236.750000,512.000000,22.627417
236.850000,545.000000,23.345235
236.950000,530.000000,23.021729
237.050000,530.000000,23.021729
237.150000,559.000000,23.643181
237.250000,538.000000,23.194827
237.350000,565.000000,23.769729
237.450000,557.000000,23.600847
237.550000,594.000000,24.372115
237.650000,582.000000,24.124676
237.750000,526.000000,22.934690
237.850000,581.000000,24.103942
237.950000,581.000000,24.103942
238.050000,568.000000,23.832751
238.150000,597.000000,24.433583
238.250000,616.000000,24.819347
238.350000,594.000000,24.372115
238.450000,624.000000,24.979992
238.550000,635.000000,25.199206
238.650000,608.000000,24.657656
238.750000,631.000000,25.119713
238.850000,621.000000,24.919872
238.950000,658.000000,25.651511
239.050000,644.000000,25.377155
239.150000,710.000000,26.645825
239.250000,649.000000,25.475478
239.350000,669.000000,25.865034
239.450000,645.000000,25.396850
239.550000,709.000000,26.627054
239.650000,681.000000,26.095977
239.750000,728.000000,26.981475
239.850000,697.000000,26.400758
239.950000,702.000000,26.495283
240.050000,754.000000,27.459060
240.150000,701.000000,26.476405
240.250000,740.000000,27.202941
240.350000,696.000000,26.381812
240.450000,802.000000,28.319605
240.550000,808.000000,28.425341
240.650000,795.000000,28.195744
240.750000,811.000000,28.478062
240.850000,798.000000,28.248894
240.950000,837.000000,28.930952
241.050000,764.000000,27.640550
241.150000,824.000000,28.705400
241.250000,853.000000,29.206164
241.350000,856.000000,29.257478
241.450000,841.000000,29.000000
241.550000,934.000000,30.561414
241.650000,883.000000,29.715316
241.750000,939.000000,30.643107
241.850000,930.000000,30.495901
241.950000,942.000000,30.692019
242.050000,934.000000,30.561414
242.150000,928.000000,30.463092
242.250000,1000.000000,31.622777
242.350000,966.000000,31.080541
242.450000,991.000000,31.480152
242.550000,1042.000000,32.280025
242.650000,1057.000000,32.511536
242.750000,1020.000000,31.937439
242.850000,1088.000000,32.984845
242.950000,1048.000000,32.372828
243.050000,1080.000000,32.863353
243.150000,1216.000000,34.871192
243.250000,1098.000000,33.136083
243.350000,1113.000000,33.361655
243.450000,1174.000000,34.263683
243.550000,1177.000000,34.307434
243.650000,1193.000000,34.539832
243.750000,1297.000000,36.013886
243.850000,1299.000000,36.041643
243.950000,1296.000000,36.000000
