0.052250,1.000000,1.000000
0.056750,0.000000,0.000000
0.061250,0.000000,0.000000
0.065750,0.000000,0.000000
0.070250,4.000000,2.000000
0.074750,2.000000,1.414214
0.079250,2.000000,1.414214
0.083750,5.000000,2.236068
0.088250,5.000000,2.236068
0.092750,5.000000,2.236068
0.097250,10.000000,3.162278
0.101750,11.000000,3.316625
0.106250,15.000000,3.872983
0.110750,28.000000,5.291503
0.115250,19.000000,4.358899
0.119750,20.000000,4.472136
0.124250,22.000000,4.690416
0.128750,25.000000,5.000000
0.133250,41.000000,6.403124
0.137750,40.000000,6.324555
0.142250,38.000000,6.164414
0.146750,44.000000,6.633250
0.151250,57.000000,7.549834
0.155750,68.000000,8.246211
0.160250,89.000000,9.433981
0.164750,99.000000,9.949874
0.169250,120.000000,10.954451
0.173750,135.000000,11.618950
0.178250,142.000000,11.916375
0.182750,152.000000,12.328828
0.187250,195.000000,13.964240
0.191750,207.000000,14.387495
0.196250,254.000000,15.937377
0.200750,288.000000,16.970563
0.205250,305.000000,17.464249
0.209750,316.000000,17.776389
0.214250,342.000000,18.493242
0.218750,425.000000,20.615528
0.223250,462.000000,21.494185
0.227750,511.000000,22.605309
0.232250,565.000000,23.769729
0.236750,630.000000,25.099801
0.241250,692.000000,26.305893
0.245750,784.000000,28.000000
0.250250,741.000000,27.221315
0.254750,876.000000,29.597297
0.259250,960.000000,30.983867
0.263750,1014.000000,31.843367
0.268250,1115.000000,33.391616
0.272750,1225.000000,35.000000
0.277250,1361.000000,36.891733
0.281750,1427.000000,37.775654
0.286250,1538.000000,39.217343
0.290750,1710.000000,41.352146
0.295250,1835.000000,42.836900
0.299750,1955.000000,44.215382
0.304250,2091.000000,45.727453
0.308750,2283.000000,47.780749
0.313250,2390.000000,48.887626
0.317750,2522.000000,50.219518
0.322250,2751.000000,52.449976
0.326750,3003.000000,54.799635
0.331250,3074.000000,55.443665
0.335750,3346.000000,57.844619
0.340250,3433.000000,58.591808
0.344750,3584.000000,59.866518
0.349250,3865.000000,62.169124
0.353750,3958.000000,62.912638
0.358250,4222.000000,64.976919
0.362750,4410.000000,66.407831
0.367250,4536.000000,67.349833
0.371750,4652.000000,68.205572
0.376250,4840.000000,69.570109
0.380750,4914.000000,70.099929
0.385250,4888.000000,69.914233
0.389750,5015.000000,70.816665
0.394250,5099.000000,71.407283
0.398750,5141.000000,71.700767
0.403250,4948.000000,70.342022
0.407750,5095.000000,71.379269
0.412250,5127.000000,71.603073
0.416750,5134.000000,71.651936
0.421250,5079.000000,71.267103
0.425750,4935.000000,70.249555
0.430250,4945.000000,70.320694
0.434750,4799.000000,69.274815
0.439250,4798.000000,69.267597
0.443750,4799.000000,69.274815
0.448250,4773.000000,69.086902
0.452750,4674.000000,68.366659
0.457250,4623.000000,67.992647
0.461750,4528.000000,67.290415
0.466250,4456.000000,66.753277
